solarradiation,humidity,month,hour,Clear,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",holiday,Domingo,Quarta,Quinta,Segunda,Sexta,Sábado,Terça,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo,Total Consumption (Portugal),Portugal,Active Energy (MWh) - Porto
0.0,87.84,11,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3245.145582984529,517.2054851651479,0.24369663192954988,245.11819561580555,0.0,1329.8525204395535,225.25692011354724,0.0,8.569998222855837,0.0,607.7184758743149,0.0,0.0,0.0,24404.8,24404.8,146.56,4755.676755011543
0.0,82.26,11,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3025.20937266811,609.4649684031433,0.12184831596477491,246.8443800919732,0.0,1477.6951438101469,226.98310458971488,0.0,8.123221064318328,0.0,745.5086131778145,0.0,0.0,0.0,23866.3,23866.3,161.45,4664.645164110162
0.0,82.39,11,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1990.2500849159726,692.6061359964415,0.02030805266079582,242.8436937177964,0.0,1593.36981176604,220.76884047551133,0.0,7.798292221745594,0.0,223.388579268754,0.0,0.0,0.0,22262.6,22262.6,177.44,4353.078373142819
0.0,82.39,11,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1232.6175642996632,755.1549381916925,0.0,246.43821903875727,0.0,1649.5012693204797,216.70722994335216,0.0,7.635827800459229,94.57460124132614,0.0,0.0,0.0,0.0,20675.0,20675.0,162.18,4049.1508333120546
0.0,87.84,11,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1022.2464467864792,786.9776567111595,0.0,247.1693089345459,0.0,1469.1657616926127,215.46843873104365,0.0,7.696751958441615,278.95141134869135,0.0,180.53858815447484,0.0,0.0,18918.4,18918.4,149.26,3674.214847403595
0.0,87.84,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,365.8698767368975,848.9172173265869,0.0,248.18471156758568,0.0,1340.4127078231672,200.80602470994907,0.0,7.635827800459229,554.4098376397259,0.0,180.92444115502994,0.0,0.0,16625.8,16625.8,142.86,3237.6333119187775
0.0,82.26,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,263.51729132648654,912.4001899442346,0.0,248.2253276729073,0.0,1365.513460911911,199.85154623489166,0.0,7.777984169084799,483.4128855375837,0.0,180.74166868108279,0.0,0.0,16216.0,16216.0,135.29,3144.2137413545734
0.0,87.75,11,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,202.47128502813433,1004.8221376035162,0.0,248.2050196202465,0.0,1346.5863558320493,199.52661739231894,0.0,8.184145222300714,377.4657748062119,0.0,180.57920425979643,0.0,0.0,15755.1,15755.1,130.01,3041.3727935633897
0.0,87.75,11,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,506.44221725492616,1100.1887528986135,0.0,246.96622840793793,0.0,1405.5609407590002,199.60784960296212,0.0,7.838908327067187,0.0,105.11448057227916,179.44195331079186,0.0,0.0,15632.7,15632.7,127.0,3005.5298009454455
0.0,87.75,11,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,496.75527613572655,1178.4559878533205,0.0,242.15321992732936,0.0,1394.9195211647432,200.0343187088388,0.0,7.777984169084799,0.0,351.53239155837565,0.02030805266079582,0.0,0.0,15570.7,15570.7,134.07,2978.671914969376
0.0,87.75,11,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,503.6397059877363,1186.8229055495685,0.0,248.12378740960332,0.0,1414.0903228765344,199.89216234021325,0.0,7.838908327067187,0.0,334.3111629020208,0.02030805266079582,0.0,0.0,15855.7,15855.7,135.29,3059.463060674006
0.0,88.67,11,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,464.2014677204709,1262.8156386062665,38.524375897529666,247.47392972445783,0.0,1307.1075014594621,199.6484657082837,0.0,7.798292221745594,0.0,283.7847278819608,12.854997334283755,0.0,0.0,15880.800000000001,15880.800000000001,135.29,3209.805673749442
16.1,88.6,11,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,261.50679411306777,1301.4821708724216,266.88842806817865,246.43821903875727,0.0,1326.19707096061,199.5875415503013,0.0,7.513979484494453,590.7409438498896,0.0,712.8938806045765,0.0,0.0,17131.3,17131.3,143.0,3528.1558225092685
136.4,82.03,11,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,414.75135949143305,1227.7233236084112,539.0163337228427,235.2484820226588,0.0,1315.3119547344236,194.51052838510236,0.0,7.290590905225699,1286.6572924300408,0.0,1470.039007957027,0.0,0.0,18413.800000000003,18413.800000000003,137.27,3845.8134518101924
263.7,71.83,11,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,379.5371961776131,1267.4864907182496,688.8085301488726,226.96279653705406,0.0,1085.830959667431,212.99085630642654,0.0,7.696751958441615,1694.2602173848734,0.0,1676.0438941481398,0.0,0.0,19084.7,19084.7,127.37,4014.408768756489
385.2,67.48,11,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,365.5043317890032,1425.4019082085977,768.8222576324082,228.07973943339783,0.0,1111.5003382306768,219.5909734211852,0.0,8.123221064318328,1639.9564845699056,0.0,1678.7042490467043,0.0,0.0,20074.1,20074.1,111.33,4237.718722372323
454.7,70.6,11,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,176.3754373590117,1508.3196872226272,749.3671431833658,226.8815643264109,0.0,1239.1161411511177,219.67220563182835,0.0,8.062296906335941,1741.9435250324223,0.0,1559.8818329283877,0.0,0.0,21167.0,21167.0,106.0,4468.619122710479
381.3,70.52,11,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,173.0043006173196,1477.593603546843,630.9102720129437,231.14625538517802,0.0,1311.9814340980531,219.10358015732612,0.0,8.001372748353553,1704.8000967158268,0.0,1540.264254058059,0.0,0.0,20705.800000000003,20705.800000000003,104.99,4352.791346981694
259.2,76.01,11,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,169.12546255910758,1520.7888315563557,477.8890952138472,230.63855406865812,0.0,1225.6315941843493,218.16940973492947,0.0,7.798292221745594,1778.9244889277315,0.0,1498.592129998106,0.0,0.0,20285.9,20285.9,106.0,4232.369296240226
